date,CPI,Core CPI,Food,Energy,Commodities (less food and energy),Services (less energy),Food at home,Food away from home,Energy commodities,Energy services,New vehicles,Used cars and trucks,Apparel,Medical care commodities,Alcoholic beverages,Tobacco and smoking products,Shelter,Transportation services,Medical care services,Cereals and bakery products,"Meats, poultry, fish, and eggs",Dairy and related products,Fruits and vegetables,Nonalcoholic beverages,Other food at home,Full service meals,Fuel oil,Gasoline,Electricity,Limited Service Meals,Utility gas service
1925-06-01,0.01156069364161838,,0.037974683544303556,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-0.014423076923076983,,
1925-07-01,0.011428571428571344,,0.03658536585365857,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1925-08-01,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1925-09-01,0.0,,-0.01764705882352946,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1925-10-01,0.0,,0.017964071856287456,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1925-11-01,0.016949152542372836,,0.04117647058823515,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1925-12-01,-0.005555555555555647,,-0.016949152542372947,,,,,,,,,,-0.007575757575757569,,,,,,,,,,,,,,,,0.0,,
1926-01-01,0.0,,0.005747126436781658,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1926-02-01,0.0,,-0.011428571428571344,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1926-03-01,-0.005586592178770777,,-0.011560693641618491,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1926-04-01,0.00561797752808979,,0.029239766081871288,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1926-05-01,-0.005586592178770777,,-0.011363636363636576,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1926-06-01,-0.005617977528090012,,-0.01724137931034464,,,,,,,,,,-0.011450381679389388,,,,,,,,,,,,,,,,-0.012195121951219523,,
1926-07-01,-0.011299435028248594,,-0.029239766081871288,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1926-08-01,-0.005714285714285783,,-0.012048192771084487,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1926-09-01,0.005747126436781658,,0.018292682926829285,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1926-10-01,0.005714285714285783,,0.011976047904191489,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1926-11-01,0.005681818181818121,,0.00591715976331364,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1926-12-01,0.0,,0.0,,,,,,,,,,-0.007722007722007707,,,,,,,,,,,,,,,,0.0,,
1927-01-01,-0.011299435028248594,,-0.01764705882352946,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
1927-02-01,-0.005714285714285783,,-0.017964071856287456,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,
