date,CPI,Core CPI,Food,Energy,Commodities (less food and energy),Services (less energy),Food at home,Food away from home,Energy commodities,Energy services,New vehicles,Used cars and trucks,Apparel,Medical Care Commodities,Alcoholic beverages,Tobacco and smoking products,Shelter,Transportation services,Medical care services,Cereals and bakery products,"Meats, poultry, fish, and eggs",Dairy and related products,Fruits and vegetables,Nonalcoholic beverages,Other food at home,Full service meals,Fuel oil,Gasoline,Electricity,Utility gas service
1976-12-01,0.050359712230215736,0.0612612612612613,0.006441223832528209,0.07709750566893425,0.0536585365853659,0.06903353057199202,-0.009360374414976502,0.06194690265486735,0.03539823008849541,0.12910798122065725,0.050535987748851374,0.1899563318777293,0.04632152588555849,0.05464480874316946,0.03592814371257491,,0.041749502982107334,0.10694183864915585,0.1074380165289257,,-0.0807799442896936,,0.013468013468013629,0.30493273542600896,0.08892921960072586,,0.07608695652173925,0.02330508474576254,0.07499999999999996,0.1875
1977-01-01,0.051971326164874654,0.06082289803220031,0.01292407108239102,0.08089887640449445,0.05681818181818166,0.06640625,0.0015698587127157548,0.059859154929577496,0.04415011037527594,0.14685314685314688,0.05038167938931304,0.22616407982261633,0.04748982360922649,0.05807622504537191,0.034379671150971625,,0.04752475247524757,0.0899082568807339,0.10450819672131151,,-0.06497175141242928,,0.022184300341296925,0.3378076062639819,0.10526315789473673,,0.10270270270270254,0.02972399150743099,0.07442748091603058,0.2176470588235293
1977-02-01,0.06082289803220031,0.06227758007117434,0.04241435562805873,0.08333333333333348,0.056542810985460434,0.06796116504854366,0.03650793650793638,0.061511423550087985,0.0644444444444443,0.1333333333333333,0.047112462006079214,0.22925764192139741,0.048648648648648596,0.05967450271247743,0.029850746268656803,,0.05138339920948609,0.08529945553539009,0.09716599190283404,,-0.02894356005788712,,0.1230502599653378,0.4202247191011237,0.14233576642335777,,0.11684782608695654,0.05128205128205132,0.06072106261859567,0.20809248554913284
1977-03-01,0.06428571428571428,0.06194690265486735,0.054187192118226646,0.0975056689342404,0.0562700964630225,0.06756756756756754,0.05288461538461542,0.06479859894921192,0.08501118568232657,0.14449541284403655,0.04841149773071107,0.2050739957716703,0.04447439353099725,0.0612612612612613,0.026745913818722045,,0.055226824457593526,0.08064516129032251,0.1002004008016033,,-0.01764705882352946,,0.1361256544502618,0.48322147651006686,0.17399267399267382,,0.12876712328767126,0.07343412526997861,0.07400379506641364,0.2085714285714284
1977-04-01,0.06951871657754016,0.06349206349206349,0.0673234811165846,0.1070615034168565,0.054400000000000004,0.07115384615384612,0.0657051282051282,0.0732984293193717,0.09459459459459474,0.14155251141552516,0.046757164404223284,0.1721311475409837,0.044414535666218,0.06082289803220031,0.0251851851851852,,0.06508875739644959,0.08749999999999991,0.10139165009940365,,-0.008928571428571508,,0.13698630136986312,0.5894039735099339,0.21715328467153294,,0.13972602739726026,0.08515283842794763,0.06641366223908918,0.2165242165242165
1977-05-01,0.06737588652482285,0.06315789473684208,0.06873977086743044,0.10884353741496589,0.05414012738853513,0.07279693486590033,0.0638977635782747,0.08000000000000007,0.09887640449438195,0.13211845102505704,0.04969879518072284,0.13855421686747005,0.046916890080428875,0.06049822064056931,0.025110782865583436,,0.06679764243614938,0.08896797153024916,0.10474308300395241,,-0.021994134897360684,,0.10782608695652174,0.6695464362850971,0.2558983666061707,,0.1479452054794521,0.08676789587852496,0.05692599620493355,0.2067988668555243
1977-06-01,0.06701940035273357,0.06643356643356646,0.07177814029363794,0.10135135135135132,0.053968253968254,0.07619047619047614,0.070175438596491,0.08131487889273359,0.0822222222222222,0.1298405466970387,0.05263157894736836,0.1071428571428572,0.04806408544726293,0.06382978723404253,0.026509572901325384,,0.068359375,0.09026548672566381,0.10392156862745083,,-0.023357664233576547,,0.12014134275618371,0.688421052631579,0.2756756756756755,,0.1440217391304348,0.06638115631691632,0.05384615384615388,0.1983240223463687
1977-07-01,0.06666666666666665,0.0625,0.06980519480519498,0.09598214285714302,0.05213270142180093,0.0756143667296787,0.06836248012718604,0.0807560137457044,0.07538802660753885,0.13318284424379256,0.05397301349325323,0.07647058823529407,0.050464807436918946,0.06537102473498235,0.027818448023426257,,0.06976744186046524,0.08421052631578951,0.1009708737864079,,-0.01455604075691408,,0.102112676056338,0.6260162601626016,0.26203208556149726,,0.145945945945946,0.05555555555555558,0.06095238095238109,0.19944598337950126
1977-08-01,0.06631762652705064,0.06217616580310881,0.07119741100323629,0.09513274336283173,0.04866562009419151,0.07518796992481214,0.06814580031695727,0.08376068376068369,0.07284768211920545,0.13422818791946312,0.05216095380029806,0.04255319148936154,0.04485488126649084,0.06315789473684208,0.023357664233576658,,0.06936416184971095,0.08202443280977323,0.10019267822736033,,-0.001468428781204012,,0.07731958762886593,0.5588235294117647,0.24604569420035172,,0.1420911528150135,0.05330490405117261,0.07210626185958247,0.19398907103825147
1977-09-01,0.06423611111111094,0.061855670103092786,0.06924315619967802,0.0897155361050328,0.04851330203442883,0.07476635514018692,0.06624605678233442,0.07966101694915251,0.07017543859649122,0.12831858407079633,0.04881656804733736,0.021032504780114758,0.03942181340341655,0.06818181818181812,0.029197080291970767,,0.07088122605363978,0.07772020725388606,0.10133843212237093,,0.004418262150220897,,0.06462585034013624,0.5152671755725193,0.23909249563699841,,0.14285714285714302,0.05084745762711851,0.07954545454545459,0.17158176943699743
1977-10-01,0.06390328151986191,0.05982905982905984,0.06730769230769229,0.0954446854663773,0.04672897196261672,0.07434944237918217,0.06279434850863419,0.0809443507588532,0.06941431670281983,0.12035010940919033,0.049490538573507825,-0.003780718336483857,0.04068241469816258,0.06956521739130439,0.027616279069767602,,0.0745697896749522,0.0702054794520548,0.09904761904761905,,0.013412816691505292,,0.04132231404958686,0.47388059701492535,0.22413793103448265,,0.14435695538057747,0.048117154811715634,0.07262569832402233,0.1684491978609628
1977-11-01,0.06712564543889843,0.061328790459965754,0.07704654895666119,0.09615384615384626,0.04651162790697683,0.0739371534195934,0.0771653543307087,0.08221476510067105,0.06666666666666665,0.12366737739872069,0.06140350877192957,-0.018656716417910446,0.04313725490196085,0.06932409012131724,0.03338171262699552,,0.08015267175572527,0.06632653061224492,0.09022556390977443,,0.03619909502262453,,0.07973421926910285,0.4057450628366246,0.20338983050847448,,0.13624678663239087,0.04771784232365128,0.0710382513661203,0.17098445595854916
1977-12-01,0.0667808219178081,0.06451612903225823,0.07840000000000003,0.08631578947368435,0.04629629629629628,0.07749077490774892,0.07874015748031504,0.07999999999999985,0.06623931623931623,0.0935550935550935,0.07288629737609331,-0.04220183486238527,0.04296875,0.07081174438687388,0.030346820809248554,,0.08778625954198471,0.06779661016949157,0.08768656716417911,,0.034848484848484906,,0.09634551495016597,0.3402061855670102,0.18499999999999983,,0.11616161616161613,0.053830227743271175,0.050089445438282754,0.1328320802005014
1978-01-01,0.0681431005110733,0.06408094435075884,0.08293460925039886,0.06237006237006226,0.04608294930875578,0.0787545787545787,0.08463949843260199,0.08139534883720922,0.05496828752642702,0.06504065040650397,0.0784883720930234,-0.04882459312839049,0.03756476683937815,0.07032590051457976,0.036127167630057855,,0.08695652173913038,0.06565656565656552,0.08905380333951762,,0.051359516616314105,,0.10350584307178634,0.2993311036789299,0.1724137931034484,,0.07843137254901977,0.04948453608247427,0.04085257548845478,0.08695652173913038
1978-02-01,0.062394603709949426,0.061976549413735205,0.07355242566510167,0.05197505197505192,0.04587155963302747,0.07818181818181813,0.07197549770290967,0.0877483443708611,0.022964509394572064,0.07707910750507119,0.0812772133526849,-0.06216696269982236,0.024484536082474362,0.07167235494880542,0.04492753623188395,,0.08646616541353369,0.061872909698996725,0.09409594095940954,,0.0625931445603578,,0.02314814814814814,0.2325949367088609,0.14696485623003186,,0.06812652068126512,0.028455284552845406,0.06261180679785339,0.08851674641148333
1978-03-01,0.06375838926174482,0.06333333333333324,0.08255451713395634,0.05371900826446274,0.0487062404870624,0.07775768535262206,0.08066971080669716,0.08881578947368429,0.012371134020618513,0.07615230460921851,0.0793650793650793,-0.06842105263157894,0.030967741935483906,0.07300509337860794,0.04920405209840828,,0.08971962616822426,0.05306799336650081,0.08561020036429867,,0.09281437125748515,,0.03686635944700467,0.18552036199095023,0.12948517940717652,,0.06796116504854366,0.022132796780683917,0.060070671378091856,0.08983451536643039
1978-04-01,0.06499999999999995,0.06633499170812596,0.08615384615384603,0.057613168724279795,0.053110773899848196,0.07899461400359065,0.08872180451127831,0.08455284552845543,0.012345679012345734,0.08599999999999985,0.07636887608069154,-0.06468531468531469,0.0399484536082475,0.07082630691399672,0.054913294797687806,,0.0888888888888888,0.04597701149425304,0.08483754512635389,,0.13363363363363367,,0.0436746987951806,0.09722222222222232,0.09295352323838091,,0.06490384615384603,0.01609657947686105,0.07829181494661919,0.0936768149882905
1978-05-01,0.0714285714285714,0.06765676567656764,0.0964777947932618,0.05725971370143168,0.05438066465256797,0.0803571428571428,0.1066066066066067,0.08373590982286627,0.01635991820040905,0.1046277665995976,0.0746054519368724,-0.04232804232804244,0.04097311139564663,0.07046979865771807,0.05907780979827071,,0.09392265193370175,0.0424836601307188,0.08407871198568873,,0.16041979010494756,,0.13029827315541587,0.02069857697283317,0.059248554913294615,,0.059665871121718395,0.007984031936127733,0.10053859964093337,0.10328638497652576
1978-06-01,0.07438016528925617,0.06885245901639347,0.10654490106544912,0.06134969325153383,0.06024096385542177,0.0814159292035399,0.11624441132637875,0.08800000000000008,0.024640657084188833,0.10685483870967727,0.07714285714285718,-0.005376344086021501,0.0394904458598726,0.07000000000000006,0.05882352941176472,,0.09689213893967086,0.03896103896103886,0.08170515097690934,,0.19880418535127053,,0.14037854889589907,-0.016209476309226867,0.04237288135593231,,0.052256532066508266,0.01807228915662673,0.11861313868613133,0.10023310023310028
1978-07-01,0.07730263157894735,0.07189542483660127,0.1077389984825492,0.0610997963340123,0.06156156156156167,0.08260105448154653,0.11755952380952372,0.09062003179650224,0.04123711340206193,0.095617529880478,0.07681365576102417,0.030965391621129434,0.03034134007585343,0.06965174129353247,0.056980056980056926,,0.09963768115942018,0.040453074433656866,0.08112874779541435,,0.17725258493353024,,0.16773162939297115,-0.008750000000000036,0.048022598870056665,,0.04716981132075482,0.0344129554655872,0.10053859964093337,0.09237875288683606
1978-08-01,0.07855973813420625,0.0747967479674796,0.107250755287009,0.06262626262626259,0.06287425149700598,0.0874125874125875,0.11424332344213628,0.09305993690851744,0.05144032921810693,0.08678500986193294,0.07648725212464602,0.06493506493506485,0.031565656565656575,0.06930693069306915,0.06562054208273915,,0.10450450450450455,0.03870967741935494,0.08406304728546399,,0.17352941176470593,,0.15470494417862835,-0.01132075471698124,0.04654442877291953,,0.04460093896713602,0.04858299595141702,0.0814159292035399,0.09610983981693355
1978-09-01,0.08482871125611746,0.07928802588996775,0.10843373493975883,0.0682730923694781,0.0671641791044777,0.09217391304347822,0.11538461538461564,0.09576138147566704,0.061475409836065475,0.08627450980392148,0.08039492242595192,0.08426966292134841,0.03539823008849563,0.06710310965630106,0.06666666666666665,,0.11091234347048307,0.040064102564102644,0.07986111111111116,,0.1671554252199412,,0.17252396166134187,-0.01133501259445846,0.04647887323943656,,0.0439814814814814,0.06048387096774199,0.0736842105263158,0.10526315789473673
1978-10-01,0.08928571428571419,0.08387096774193559,0.1141141141141142,0.07128712871287135,0.06994047619047628,0.09515570934256057,0.12259970457902503,0.09672386895475826,0.07099391480730222,0.095703125,0.07212205270457694,0.10815939278937381,0.03909205548549832,0.06504065040650397,0.07072135785007072,,0.11743772241992878,0.0464,0.0883882149046793,,0.18382352941176472,,0.1682539682539681,-0.006329113924050667,0.04788732394366213,,0.05504587155963292,0.06786427145708585,0.07118055555555558,0.13043478260869557
1978-11-01,0.08870967741935476,0.08507223113964679,0.11326378539493298,0.07017543859649122,0.07259259259259276,0.09810671256454384,0.11842105263157876,0.09922480620155039,0.08266129032258074,0.06451612903225801,0.07300275482093688,0.11787072243346008,0.0350877192982455,0.07131280388978922,0.06882022471910099,,0.11837455830388688,0.05263157894736836,0.09137931034482749,,0.18777292576419202,,0.11692307692307691,0.00766283524904221,0.05633802816901401,,0.06334841628959276,0.0772277227722773,0.05102040816326525,0.09070796460176989
1978-12-01,0.08988764044943842,0.08452950558213712,0.11424332344213628,0.08333333333333326,0.07522123893805333,0.09589041095890405,0.1226277372262774,0.10185185185185208,0.1062124248496994,0.07414448669201512,0.06793478260869557,0.13218390804597702,0.03121098626716612,0.07419354838709658,0.07573632538569441,,0.11403508771929816,0.053968253968254,0.09262435677530023,,0.20204978038067356,,0.08939393939393958,0.016666666666666607,0.06188466947960625,,0.07692307692307687,0.08840864440078589,0.05621805792163537,0.10619469026548667
1979-01-01,0.09250398724082931,0.0855784469096672,0.1251840942562592,0.09197651663405071,0.07782672540381808,0.09507640067911716,0.1343930635838151,0.10599078341013835,0.094188376753507,0.0935114503816794,0.06469002695417791,0.10076045627376429,0.0362047440699127,0.0721153846153848,0.07670850767085069,,0.11304347826086958,0.05371248025276465,0.09710391822827935,,0.21695402298850586,,0.1316187594553706,0.02445302445302433,0.06442577030812324,,0.08863636363636362,0.10019646365422408,0.06313993174061427,0.14222222222222225
1979-02-01,0.09841269841269851,0.09148264984227139,0.13265306122448983,0.10474308300395241,0.08333333333333326,0.09780775716694778,0.1428571428571428,0.10806697108066965,0.11632653061224496,0.08851224105461375,0.07114093959731549,0.11174242424242431,0.04779874213836477,0.07165605095541405,0.07905686546463242,,0.12283737024221475,0.055118110236220375,0.09274873524451932,,0.232819074333801,,0.13876319758672695,0.024390243902438824,0.06406685236768817,,0.11845102505694771,0.11462450592885376,0.05555555555555558,0.1428571428571428
1979-03-01,0.10252365930599372,0.09404388714733547,0.1280575539568347,0.12549019607843137,0.08563134978229314,0.10067114093959728,0.13521126760563362,0.11178247734138957,0.16089613034623218,0.08379888268156432,0.07352941176470584,0.128060263653484,0.04630788485606985,0.06962025316455689,0.07862068965517244,,0.12349914236706705,0.06141732283464574,0.09563758389261734,,0.22739726027397245,,0.10962962962962974,0.01526717557251911,0.0580110497237567,,0.17045454545454541,0.1633858267716537,0.05499999999999994,0.13232104121475063
1979-04-01,0.10485133020344284,0.09331259720062213,0.11898016997167149,0.1575875486381324,0.08645533141210371,0.10149750415973391,0.12016574585635342,0.11394302848575699,0.22154471544715437,0.07734806629834257,0.08701472556894241,0.14392523364485976,0.040892193308550207,0.06929133858267722,0.0767123287671232,,0.12755102040816335,0.06593406593406592,0.09484193011647246,,0.20662251655629138,,0.06782106782106778,0.013924050632911245,0.05761316872427957,,0.21896162528216712,0.23168316831683167,0.05280528052805278,0.11991434689507474
1979-05-01,0.10697674418604652,0.09428129829984533,0.11312849162011185,0.19922630560928423,0.08452722063037266,0.10578512396694228,0.10990502035278138,0.11738484398216942,0.27766599597585495,0.07468123861566478,0.0894526034712948,0.1473296500920811,0.03936039360393617,0.06896551724137945,0.07755102040816331,,0.12962962962962954,0.07210031347962387,0.09405940594059392,,0.18992248062015493,,0.02777777777777768,0.020278833967046772,0.06139154160982274,,0.28378378378378377,0.2930693069306931,0.05220228384991854,0.11702127659574457
1979-06-01,0.11076923076923073,0.09355828220858897,0.10041265474552952,0.24662813102119463,0.08238636363636354,0.10474631751227492,0.09479305740987987,0.11470588235294121,0.3527054108216434,0.09289617486338808,0.0862068965517242,0.13153153153153152,0.03799019607843146,0.06853582554517113,0.07859078590785895,,0.1333333333333333,0.07499999999999996,0.09688013136288998,,0.13466334164588534,,0.048409405255878335,0.025348542458808687,0.05826558265582649,,0.38826185101580135,0.36291913214990124,0.06362153344208821,0.14194915254237284
1979-07-01,0.11450381679389321,0.0960365853658538,0.10273972602739723,0.29174664107485593,0.08203677510608198,0.10876623376623362,0.0958721704394141,0.11370262390670582,0.40990099009901004,0.10727272727272719,0.08850726552179666,0.10070671378091856,0.04049079754601226,0.06976744186046502,0.07816711590296488,,0.13673805601317945,0.07931570762052886,0.09951060358890707,,0.1317440401505645,,0.056087551299589755,0.03909205548549832,0.06469002695417791,,0.46846846846846857,0.4227005870841487,0.07177814029363794,0.16701902748414388
1979-08-01,0.11836115326251884,0.09984871406959162,0.09686221009549811,0.3250950570342206,0.08450704225352124,0.112540192926045,0.09054593874833561,0.11111111111111116,0.45792563600782765,0.12159709618874759,0.08815789473684221,0.06794425087108014,0.04039167686658507,0.07253086419753085,0.07496653279785792,,0.14355628058727565,0.08850931677018625,0.0969305331179322,,0.092731829573935,,0.07320441988950277,0.06488549618320616,0.07681940700808632,,0.5662921348314607,0.46718146718146736,0.08837970540098206,0.17536534446764085
1979-09-01,0.11879699248120312,0.098950524737631,0.09918478260869579,0.3515037593984962,0.08251748251748259,0.11305732484076447,0.09416445623342162,0.10888252148997157,0.5000000000000002,0.128158844765343,0.08224543080939961,0.03799654576856648,0.04517704517704502,0.07208588957055229,0.07446808510638281,,0.14492753623188404,0.08936825885978417,0.09967845659163999,,0.0967336683417086,,0.06267029972752036,0.08280254777070062,0.08748317631224767,,0.6363636363636362,0.4980988593155893,0.09967320261437895,0.18219461697722572
1979-10-01,0.12071535022354718,0.10119047619047605,0.09838274932614555,0.3585951940850276,0.08344923504867863,0.11848341232227488,0.09210526315789469,0.11237553342816509,0.5075757575757576,0.1336898395721926,0.07632600258732225,0.010273972602739656,0.04490291262135915,0.07328244274809159,0.07926023778071345,,0.15127388535031838,0.0902140672782874,0.09872611464968162,,0.08944099378881987,,0.06929347826086962,0.09171974522292992,0.09139784946236551,,0.6347826086956523,0.502803738317757,0.10048622366288495,0.1842105263157896
1979-11-01,0.125925925925926,0.10650887573964507,0.09772423025435062,0.36247723132969023,0.08563535911602194,0.12539184952978055,0.0915032679738561,0.11142454160789828,0.5102420856610799,0.14081996434937616,0.07573812580231043,-0.008503401360544172,0.04842615012106544,0.07261724659606683,0.08409986859395535,,0.16113744075829395,0.09545454545454546,0.09794628751974721,,0.07720588235294135,,0.09228650137741057,0.09759188846641309,0.09200000000000008,,0.6212765957446809,0.5036764705882353,0.10032362459546929,0.2068965517241379
1979-12-01,0.13254786450662737,0.1132352941176471,0.10252996005326231,0.3738819320214668,0.0877914951989025,0.13593750000000004,0.0962288686605981,0.11344537815126032,0.5235507246376809,0.1504424778761062,0.07124681933842258,-0.008460236886632777,0.056900726392251855,0.07657657657657668,0.08213820078226863,,0.17480314960629917,0.10240963855421681,0.10361067503924648,,0.08647990255785643,,0.10292072322670354,0.10214375788146302,0.0927152317880795,,0.6134453781512603,0.5144404332129966,0.11451612903225805,0.20799999999999996
1980-01-01,0.13868613138686126,0.11970802919708023,0.09031413612565431,0.4175627240143369,0.0926430517711172,0.1441860465116278,0.08025477707006368,0.11388888888888893,0.5952380952380951,0.14310645724258286,0.07848101265822782,0.020725388601036343,0.06144578313253013,0.07922272047832579,0.08031088082901561,,0.1859375000000001,0.11094452773613184,0.10559006211180111,,0.06847697756788662,,0.03877005347593587,0.09547738693467345,0.09078947368421053,,0.6638830897703549,0.6035714285714284,0.11396468699839502,0.188715953307393
1980-02-01,0.14161849710982644,0.11994219653179194,0.07335907335907343,0.4651162790697676,0.09041835357624839,0.14900153609831035,0.05875000000000008,0.10851648351648358,0.6654478976234002,0.1574394463667821,0.081453634085213,0.011925042589437718,0.06482593037214901,0.08023774145616658,0.07583547557840631,,0.18335901386748832,0.11791044776119408,0.11265432098765427,,0.017064846416382284,,0.013245033112582849,0.10526315789473695,0.09947643979057585,,0.6741344195519348,0.6719858156028369,0.13875598086124397,0.18653846153846154
1980-03-01,0.14592274678111572,0.1260744985673352,0.07270408163265296,0.4721254355400697,0.08957219251336901,0.1615853658536588,0.05955334987593064,0.10597826086956541,0.663157894736842,0.16494845360824728,0.0772104607721047,-0.0033388981636058856,0.07296650717703357,0.08431952662721898,0.07544757033248062,,0.1923664122137403,0.12908011869436176,0.11638591117917318,,0.0044642857142858094,,0.028037383177569986,0.11278195488721798,0.11227154046997412,,0.6582524271844661,0.6869712351945854,0.14060031595576628,0.2030651340996168
1980-04-01,0.1458923512747876,0.13086770981507834,0.07215189873417716,0.43529411764705883,0.08885941644562312,0.16767371601208447,0.05918618988902602,0.10228802153432048,0.5906821963394342,0.1760683760683761,0.07635467980295574,-0.021241830065359513,0.07261904761904758,0.08689248895434454,0.08142493638676851,,0.196078431372549,0.14432989690721643,0.1170212765957448,,-0.02414928649835335,,0.06891891891891877,0.11985018726591767,0.11673151750972766,,0.6333333333333333,0.5868167202572347,0.1504702194357368,0.21797323135755264
1980-05-01,0.14425770308123242,0.1313559322033897,0.06900878293600998,0.3935483870967742,0.08982826948480849,0.1718983557548579,0.05623471882640607,0.09707446808510634,0.5133858267716536,0.1881355932203388,0.07843137254901977,-0.033707865168539186,0.06863905325443787,0.09237536656891487,0.08080808080808066,,0.1997019374068556,0.15204678362573087,0.11764705882352944,,-0.04560260586319209,,0.09324324324324329,0.1254658385093168,0.11953727506426737,,0.5456140350877192,0.5114854517611027,0.15968992248062008,0.23047619047619028
1980-06-01,0.1426592797783932,0.13604488078541377,0.07125000000000004,0.3369397217928902,0.08923884514435687,0.18222222222222229,0.05853658536585371,0.09762532981530359,0.4177777777777778,0.18833333333333324,0.07326007326007322,-0.039808917197452276,0.0696576151121604,0.09475218658892137,0.08291457286432169,,0.21029411764705874,0.14970930232558133,0.11676646706586813,,-0.036263736263736246,,0.06992084432717682,0.1297898640296662,0.1306017925736236,,0.43739837398373993,0.42112879884225785,0.1687116564417177,0.2170686456400741
1980-07-01,0.1315068493150684,0.1237830319888733,0.0757763975155279,0.28826151560178315,0.0888888888888888,0.15812591508052698,0.06804374240583244,0.09424083769633484,0.345505617977528,0.18719211822660098,0.07402912621359214,-0.022471910112359494,0.07193396226415105,0.09855072463768111,0.08374999999999999,,0.17826086956521725,0.14697406340057628,0.11275964391691384,,-0.0077605321507761005,,0.06347150259067336,0.12014563106796095,0.12911392405063293,,0.3665644171779139,0.34662998624484187,0.17503805175038045,0.20833333333333326
1980-08-01,0.12890094979647215,0.11829436038514429,0.0945273631840795,0.25107604017216634,0.09350649350649354,0.14161849710982644,0.09645909645909634,0.09350649350649354,0.28590604026845634,0.18122977346278324,0.08585247883917768,0.0032626427406199365,0.07529411764705896,0.09784172661870505,0.08841843088418444,,0.161198288159772,0.14835948644793162,0.11045655375552288,,0.0665137614678899,,0.08494208494208477,0.11469534050179209,0.12765957446808485,,0.28837876614060254,0.2868421052631578,0.16842105263157903,0.20248667850799307
1980-09-01,0.12768817204301075,0.12005457025920863,0.10135970333745359,0.2169680111265646,0.10077519379844957,0.138769670958512,0.10303030303030303,0.0968992248062015,0.2355212355212355,0.17599999999999993,0.09167671893847995,0.05990016638935103,0.07476635514018692,0.10014306151645203,0.08787128712871306,,0.15330520393811553,0.15134370579915135,0.11257309941520455,,0.0904925544100803,,0.1038461538461537,0.10000000000000009,0.12128712871287117,,0.2195121951219512,0.24111675126903553,0.16344725111441316,0.1891418563922942
1980-10-01,0.12632978723404253,0.12162162162162171,0.10184049079754587,0.19727891156462585,0.10397946084723997,0.1384180790960452,0.10481927710843375,0.09335038363171355,0.21356783919597988,0.16194968553459121,0.08533653846153832,0.11016949152542366,0.0766550522648084,0.10241820768136556,0.08200734394124853,,0.15352697095435697,0.1486676016830295,0.11159420289855082,,0.09692132269099196,,0.09656925031766184,0.08868144690781787,0.12192118226600979,,0.18617021276595747,0.2263681592039799,0.15905743740795275,0.170940170940171
1980-11-01,0.12631578947368416,0.12165775401069534,0.10731707317073158,0.1871657754010696,0.10432569974554706,0.1378830083565461,0.11137724550898209,0.09517766497461921,0.20468557336621473,0.1640625,0.0811455847255369,0.16295025728988,0.07505773672055427,0.1029619181946404,0.07515151515151519,,0.1523809523809525,0.14384508990318134,0.10935251798561141,,0.10693970420932875,,0.10214375788146302,0.08545034642032334,0.12698412698412698,,0.18372703412073488,0.2078239608801955,0.17058823529411749,0.15462184873949592
1980-12-01,0.12353706111833551,0.12153236459709382,0.10265700483091789,0.18098958333333348,0.0983606557377048,0.14030261348005513,0.10676156583629903,0.09559748427672954,0.19024970273483954,0.16000000000000014,0.07600950118764827,0.17918088737201354,0.06872852233676974,0.0976290097629009,0.07590361445783134,,0.15013404825737275,0.14207650273224037,0.10241820768136556,,0.09080717488789225,,0.10592686002522078,0.08009153318077811,0.12848484848484842,,0.2109375,0.18355184743742536,0.16642547033285093,0.1490066225165565
1981-01-01,0.11794871794871797,0.11342894393741854,0.09963985594237701,0.16434892541087232,0.09102244389027425,0.13414634146341475,0.10141509433962281,0.09476309226932655,0.1641791044776122,0.16488549618320603,0.06690140845070425,0.18950930626057527,0.06015891032917153,0.10110803324099726,0.08033573141486805,,0.1370223978919629,0.14035087719298245,0.101123595505618,,0.06519337016574589,,0.11840411840411846,0.08256880733944949,0.13027744270205055,,0.22710163111668757,0.15367483296213802,0.1757925072046107,0.14729950900163646
1981-02-01,0.11392405063291133,0.10838709677419356,0.10431654676258972,0.16239316239316226,0.08663366336633671,0.12700534759358284,0.10507674144037771,0.10161090458488231,0.16465422612513714,0.15844544095665158,0.05330243337195828,0.20033670033670026,0.05862457722660652,0.10591471801925723,0.08482676224611696,,0.12369791666666674,0.13484646194926553,0.09431345353675469,,0.06599552572706924,,0.1542483660130718,0.07029478458049887,0.12142857142857144,,0.2737226277372262,0.16755037115588545,0.16106442577030822,0.15397082658022687
1981-03-01,0.10611735330836458,0.0992366412213741,0.10107015457788338,0.15266272189349128,0.07975460122699385,0.11548556430446189,0.10187353629976559,0.09582309582309567,0.1540084388185654,0.1519174041297935,0.04508670520231228,0.20603015075376874,0.05128205128205132,0.10504774897680758,0.08442330558858502,,0.11011523687580027,0.12483574244415241,0.09327846364883396,,0.05111111111111111,,0.2012987012987013,0.06306306306306309,0.107981220657277,,0.2786885245901638,0.13340020060180535,0.15373961218836563,0.14808917197452232
1981-04-01,0.10135970333745359,0.09433962264150941,0.09563164108618638,0.1428571428571428,0.0767356881851402,0.11125485122897816,0.09545983701979033,0.09645909645909634,0.13807531380753146,0.15116279069767447,0.05148741418764291,0.20868113522537568,0.05105438401775819,0.10569105691056913,0.07647058823529407,,0.10088272383354346,0.11068211068211053,0.09387755102040818,,0.05624296962879649,,0.17193426042983573,0.06020066889632103,0.09988385598141702,,0.2596371882086166,0.12056737588652466,0.14986376021798353,0.14913657770800626
1981-05-01,0.0979192166462668,0.09612983770287142,0.08920187793427226,0.13310185185185186,0.07878787878787885,0.1109693877551019,0.08680555555555558,0.09454545454545449,0.1311134235171698,0.13980028530670485,0.06704545454545463,0.2259136212624584,0.04983388704318936,0.10872483221476492,0.07476635514018692,,0.10062111801242235,0.1040609137055839,0.095816464237517,,0.07053469852104644,,0.12360939431396778,0.04635761589403975,0.08495981630310001,,0.2417707150964814,0.1043566362715298,0.13903743315508033,0.14551083591331282
1981-06-01,0.09696969696969693,0.093827160493827,0.08751458576429405,0.1248554913294797,0.080722891566265,0.10401002506265655,0.08640552995391704,0.09134615384615374,0.1212121212121211,0.13464235624123444,0.07736063708759944,0.25373134328358216,0.04856512141280356,0.11051930758988027,0.07192575406032486,,0.09234507897934408,0.11251580278128959,0.09919571045576414,,0.08095781071835795,,0.11960542540073993,0.04157549234135671,0.07134767836919598,,0.23190045248868785,0.09775967413441955,0.13254593175853002,0.13719512195121952
1981-07-01,0.10774818401937059,0.11138613861386149,0.08429561200923796,0.12226066897347176,0.08523409363745515,0.1327433628318584,0.0819112627986347,0.09210526315789469,0.1148225469728601,0.13554633471645916,0.07457627118644061,0.27257799671592786,0.04950495049504955,0.10949868073878632,0.07151095732410617,,0.1254612546125462,0.12814070351758788,0.10799999999999987,,0.07597765363128484,,0.12423873325213153,0.03358613217768158,0.06278026905829592,,0.22334455667789,0.09499489274770179,0.14248704663212441,0.12593703148425783
